"sim_id","n_events","loss"
10662,5,19.8622349183476
10663,11,606.908077491534
10664,12,160.911041230336
10665,12,128.802030653777
10666,0,0
10667,9,44.3829812929168
10668,8,1612.65617180148
10669,5,105.397792658258
10670,20,614.715560741945
10671,0,0
10672,6,285.448435945006
10673,2,226.887356194568
10674,0,0
10675,4,13214.4139993309
10676,6,449.106933986223
10677,5,68.8001528652301
10678,4,49.4230681440066
10679,8,317.128560843569
10680,3,338.025409112986
10681,0,0
10682,0,0
10683,0,0
10684,0,0
10685,2,7.30493239411215
10686,5,26.0412514464741
10687,4,75.4293239458829
10688,0,0
10689,0,0
10690,7,2496.72174307031
10691,7,2013.46017020874
10692,3,383.684217630713
10693,8,1858.24352494037
10694,5,114.119448902926
10695,0,0
10696,5,60.6901728142284
10697,5,5.13488647498693
10698,0,0
10699,2,27.8293169559155
10700,0,0
10701,8,122.057255232857
10702,9,283.681492158235
10703,0,0
10704,4,12.0600456632459
10705,6,2967.63442812169
10706,0,0
10707,5,246.168139873077
10708,1,3450.66602016368
10709,0,0
10710,0,0
10711,6,4542.18341071553
10712,0,0
10713,9,719.133768835639
10714,0,0
10715,0,0
10716,10,1700.36045852345
10717,11,1840.83529831527
10718,0,0
10719,0,0
10720,2,2.98790830047125
10721,0,0
10722,3,86.9758795076852
10723,0,0
10724,0,0
10725,6,41.2776616671755
10726,0,0
10727,8,101.724193263212
10728,0,0
10729,9,559.590377814996
10730,0,0
10731,10,92.1473626569813
10732,5,5248.96746750291
10733,0,0
10734,4,0.750185018967826
10735,11,795.611210090799
10736,9,569.884435946482
10737,7,2391.22295696267
10738,0,0
10739,11,1350.26531025843
10740,0,0
10741,7,203.356027734644
10742,9,199.188062227527
10743,7,788.637811252952
10744,7,738.004823452254
10745,3,9.35681436167815
10746,2,1165.58123430953
10747,10,198.154570400123
10748,6,918.103752024897
10749,5,23.0249259055388
10750,10,6704.42748973368
10751,5,287.224186367322
10752,0,0
10753,0,0
10754,12,3014.23950711101
10755,9,468.878894619062
10756,0,0
10757,0,0
10758,0,0
10759,9,120.281340473701
10760,0,0
10761,1,0.0171362728088696
10762,0,0
10763,15,4334.53223255857
10764,7,24300.1416420516
10765,0,0
10766,0,0
10767,5,76.7936975829773
10768,6,35.9298271308435
10769,0,0
10770,0,0
10771,1,2.4729204477262
10772,0,0
10773,0,0
10774,12,1393.1766277053
10775,1,1512.86584555401
10776,0,0
10777,0,0
10778,6,264.084612233643
10779,4,176.652597703713
10780,15,10552.4416148461
10781,0,0
10782,5,61432.8710572683
10783,0,0
10784,0,0
10785,0,0
10786,4,5096.04246189495
10787,0,0
10788,5,139.243261590721
10789,0,0
10790,0,0
10791,0,0
10792,15,398.31306583845
10793,2,24.8706125156034
10794,0,0
10795,7,92.2400072255219
10796,0,0
10797,9,8649.61140065886
10798,8,1104.94310113051
10799,2,4.63322810620417
10800,10,242.435402873762
10801,0,0
10802,7,1092.64885180704
10803,0,0
10804,9,4449.81667908776
10805,11,882.69930350585
10806,6,1313.6954794425
10807,10,337.796110384608
10808,0,0
10809,1,1.66156778920088
10810,3,40.6910213751305
10811,0,0
10812,6,40.2185173317801
10813,13,25803.9892850868
10814,7,545.191007509972
10815,5,5.79069891290689
10816,12,2284.3100067975
10817,0,0
10818,9,172.349198377061
10819,5,60.2963480625623
10820,0,0
10821,0,0
10822,12,3113.91356520135
10823,4,148.547893691974
10824,0,0
10825,0,0
10826,0,0
10827,8,61080.0425098333
10828,0,0
10829,0,0
10830,0,0
10831,0,0
10832,10,46.3622204736509
10833,5,61.3234255509473
10834,0,0
10835,0,0
10836,7,3123.32348857624
10837,2,13.8949161776295
10838,0,0
10839,2,7876.88628755854
10840,0,0
10841,13,638.368382895515
10842,7,74.7152070890125
10843,2,38.9829996384924
10844,0,0
10845,5,345.625160647022
10846,3,22737.0170923092
10847,0,0
10848,0,0
10849,0,0
10850,10,326.656528645127
10851,9,371.522991115204
10852,0,0
10853,0,0
10854,0,0
10855,8,343.010522576928
10856,7,883.547614789347
10857,0,0
10858,0,0
10859,0,0
10860,0,0
10861,4,172.772057641923
10862,9,1240.44021709588
10863,0,0
10864,0,0
10865,10,858.502314975515
10866,0,0
10867,0,0
10868,7,1480.00124411828
10869,0,0
10870,5,326.166056379413
10871,7,142.50276455888
10872,9,220.116657770493
10873,6,2.25008404705074
10874,7,1293.91973673713
10875,10,427.171934833592
10876,6,14.2918434132016
10877,2,1.73181361244454
10878,5,130.183986764341
10879,0,0
10880,8,85.2441583793239
10881,0,0
10882,0,0
10883,7,107.92034465705
10884,7,223.900145654779
10885,0,0
10886,0,0
10887,19,503.209376935629
10888,7,3664.0053438944
10889,10,8321.89792145524
10890,0,0
10891,7,927.040294837646
10892,5,1.25716492039131
10893,0,0
10894,7,5518.00524581581
10895,2,191.692639417837
10896,0,0
10897,0,0
10898,0,0
10899,7,106.968670425224
10900,6,12.6756913640435
10901,14,17825.370365704
10902,12,2128.02251157227
10903,0,0
10904,0,0
10905,0,0
10906,5,82.0274376456715
10907,0,0
10908,2,4808.08654516352
10909,2,1.48160133772055
10910,13,431.141502767194
10911,8,526.588195940392
10912,0,0
10913,0,0
10914,0,0
10915,0,0
10916,9,2212.95002377319
10917,7,36.1492772075265
10918,16,411.14263947764
10919,0,0
10920,7,91.706093291409
10921,0,0
10922,0,0
10923,0,0
10924,10,242.055191581291
10925,5,207.528823751068
10926,5,18.3060393697453
10927,9,668.33666509638
10928,13,1638.76788421365
10929,12,168.119240362904
10930,6,128.035066220419
10931,0,0
10932,9,1339.28826329852
10933,0,0
10934,0,0
10935,8,435.318126817317
10936,4,414.076392127542
10937,0,0
10938,14,306.68086147409
10939,0,0
10940,0,0
10941,0,0
10942,0,0
10943,4,94.2993585911495
10944,10,140.412192562937
10945,11,44.773076425194
10946,13,530.976485460732
10947,6,332.019717140607
10948,9,287.669318644023
10949,8,44.9399438887135
10950,0,0
10951,0,0
10952,10,1337.60216575215
10953,0,0
10954,10,240.868849701979
10955,0,0
10956,0,0
10957,0,0
10958,0,0
10959,1,0.0205346965413668
10960,0,0
10961,0,0
10962,5,553.171328210951
10963,8,440.304712246787
10964,1,3450.68501318022
10965,3,41.1906657871302
10966,0,0
10967,8,268.324827541275
10968,0,0
10969,4,10.0296109293656
10970,0,0
10971,7,2728.13366957959
10972,0,0
10973,0,0
10974,4,97.7984944134995
10975,0,0
10976,7,144.998686290479
10977,0,0
10978,2,35.7424872543178
10979,0,0
10980,11,569.926006410199
10981,0,0
10982,1,0.0200288008215696
10983,4,176.456202286029
10984,1,1508.97194524408
10985,7,33.3196290038472
10986,5,256.013027762494
10987,0,0
10988,0,0
10989,0,0
10990,0,0
10991,0,0
10992,6,61.1399720993397
10993,3,10.730610325053
10994,3,90.3736204073495
10995,7,69.0306198536417
10996,0,0
10997,12,5975.78317850065
10998,1,2371.48306820114
10999,0,0
11000,0,0
11001,7,361.78186867287
11002,0,0
11003,12,1026.31766565227
11004,0,0
11005,7,1751.8233686456
11006,0,0
11007,0,0
11008,0,0
11009,3,5.47252361061344
11010,0,0
11011,2,1.98233510529521
11012,3,2.99377970009624
11013,5,0.114650863475699
11014,4,0.683252482346465
11015,0,0
11016,6,104.621278094003
11017,0,0
11018,0,0
11019,0,0
11020,5,8981.42519735249
11021,7,221.517212760143
11022,2,154.634772385215
11023,0,0
11024,2,125.27942488707
11025,12,1575.60476452994
11026,0,0
11027,0,0
11028,16,2032.74937109452
11029,3,0.851132589744774
11030,4,235.269063905685
11031,0,0
11032,3,10293.5057911422
11033,6,75326.1178897254
11034,0,0
11035,9,58.1089515915535
11036,0,0
11037,0,0
11038,5,16.9652653457233
11039,5,1261.0540060586
11040,0,0
11041,0,0
11042,9,119.145781798663
11043,7,748.005452307758
11044,2,26.9074849201964
11045,3,14776.0730915655
11046,0,0
11047,4,21.7901363595965
11048,1,0.484058776018506
11049,1,1.18368251154048
11050,0,0
11051,6,150.546772833949
11052,3,8.18323462881477
11053,8,4.71862417876366
11054,12,3900.20298131356
11055,0,0
11056,2,39.7342110833657
11057,5,1442.9980788528
11058,0,0
11059,0,0
11060,6,71.0455705238839
11061,8,389.528573950851
11062,6,17.3741798133288
11063,0,0
11064,9,1347.40165283266
11065,4,43.0318542882042
11066,2,607.993073653982
11067,5,11.7498988084373
11068,6,890.052810528081
11069,0,0
11070,4,1510.96277771318
11071,0,0
11072,7,138.889825389166
11073,0,0
11074,0,0
11075,0,0
11076,5,190.915475384738
11077,14,766.400115474485
11078,0,0
11079,0,0
11080,7,127.488645427621
11081,9,411.599319236235
11082,10,2540.46546159637
11083,0,0
11084,0,0
11085,0,0
11086,0,0
11087,1,2326.62371953482
11088,0,0
11089,12,141.860971708606
11090,0,0
11091,2,23.5028502945302
11092,14,422.487884051876
11093,0,0
11094,0,0
11095,11,266.500157075426
11096,15,173.769842532889
11097,12,6111.41649174382
11098,0,0
11099,6,27.9954843312544
11100,0,0
11101,12,5791.57014697395
11102,6,95.9619499517691
11103,5,181.982816059761
11104,3,10.789131084002
11105,9,18.8086251673246
11106,0,0
11107,3,251.523153955546
11108,0,0
11109,2,8.54035677082376
11110,0,0
11111,0,0
11112,3,5524.79683302002
11113,12,1785.75690737379
11114,3,20.0972732262573
11115,7,19.5648604222207
11116,2,2.78966994561746
11117,0,0
11118,14,16021.7659542609
11119,0,0
11120,2,16.9441580302283
11121,0,0
11122,17,24503.0370495978
11123,0,0
11124,4,15.9479744542462
11125,0,0
11126,4,259.995253816707
11127,6,291.75212992004
11128,15,1245.76088795688
11129,0,0
11130,9,87.3719030722048
11131,14,2766.15956053805
11132,5,7.8927993269617
11133,0,0
11134,3,122.479251826734
11135,7,723.043167646749
11136,3,207.642832962668
11137,0,0
11138,3,129.329208342037
11139,0,0
11140,9,106.718242775133
11141,5,4.9331007859276
11142,4,1.01988991431945
11143,0,0
11144,8,349.524611974382
11145,0,0
11146,9,1422.92495398607
11147,5,218.843521380944
11148,14,9431.54923964847
11149,13,1206.51168088212
11150,7,56.5570517536235
11151,2,44.021315745917
11152,5,24177.8358587578
11153,0,0
11154,5,6350.04602638619
11155,11,1037.50427141367
11156,9,14311.0197822325
11157,0,0
11158,4,1.13503569784896
11159,3,12144.3756025102
11160,18,1613.4826888876
11161,6,44.7397195297112
11162,0,0
11163,0,0
11164,0,0
11165,10,1407.4777368663
11166,9,166.611902743945
11167,6,676.865056225366
11168,0,0
11169,0,0
11170,0,0
11171,6,308.627680568851
11172,6,679.239597373917
11173,7,557.922372562538
11174,5,441.020421462477
11175,0,0
11176,6,15.1481136166977
11177,0,0
11178,4,530.981771159458
11179,0,0
11180,11,594.840912941065
11181,14,3486.09224798196
11182,0,0
11183,7,2449.98044055118
11184,0,0
11185,11,1647.06867120177
11186,0,0
11187,0,0
11188,14,139.979119928586
11189,0,0
11190,0,0
11191,0,0
11192,0,0
11193,0,0
11194,2,18.450271659528
11195,0,0
11196,4,15.9468198971961
11197,7,526.002953196577
11198,0,0
11199,8,72.9584581021881
11200,0,0
11201,8,1443.96365627435
11202,0,0
11203,7,439.967362613408
11204,6,2308.14017458564
11205,13,5053.1289293874
11206,0,0
11207,0,0
11208,7,1273.73523509335
11209,4,243.729511733928
11210,2,0.0177134548953907
11211,7,72.7086194414947
11212,0,0
11213,13,374.296599145023
11214,5,9.81953040846631
11215,3,0.563947075683048
11216,0,0
11217,0,0
11218,5,161.173215681617
11219,5,533.519891183478
11220,3,2.85220673606033
11221,4,10.1462656116757
11222,10,1445.43874264344
11223,0,0
11224,2,2.47367893217925
11225,0,0
11226,0,0
11227,7,1800.14425788663
11228,0,0
11229,0,0
11230,10,652.838373894609
11231,4,4690.66453437295
11232,0,0
11233,2,36726.7837685791
11234,2,528.033723095633
11235,0,0
11236,0,0
11237,9,247.786797864994
11238,8,175.370392309343
11239,12,1337.23638630612
11240,4,19.2629091297729
11241,6,94.3342027369698
11242,6,8.03085938550709
11243,8,477.004497433407
11244,7,1694.38667975443
11245,2,13.069654524055
11246,1,27.3088959269296
11247,11,324.341571689801
11248,5,481.114328462639
11249,6,89.5357813544336
11250,0,0
11251,2,2.81316757760917
11252,0,0
11253,0,0
11254,8,682.165941010895
11255,0,0
11256,0,0
11257,3,87.2146170470511
11258,10,335.502279686733
11259,0,0
11260,8,189.845315876219
11261,0,0
11262,0,0
11263,0,0
11264,7,0.506768422053441
11265,3,1.93866859766633
11266,6,39.7103734158542
11267,8,1626.00183340194
11268,0,0
11269,8,545.665698128674
11270,6,233.251768499564
11271,2,23.0068726351152
11272,1,7632.29527087573
11273,1,0.574112150851126
11274,0,0
11275,9,250.655297379021
11276,0,0
11277,0,0
11278,0,0
11279,1,19.0956241276836
11280,9,127.306948552525
11281,0,0
11282,0,0
11283,0,0
11284,13,1612.48157488668
11285,6,8.65442550728275
11286,6,83.3556299340824
11287,0,0
11288,2,245.508527654749
11289,0,0
11290,9,91.8849563370707
11291,10,571.304126574756
11292,12,1415.67308743984
11293,0,0
11294,7,1116.50709351584
11295,8,11.705177755328
11296,8,218.506462510334
11297,0,0
11298,0,0
11299,0,0
11300,9,92.0438807948616
11301,0,0
11302,6,332.794743590122
11303,0,0
11304,7,929.624619745885
11305,0,0
11306,7,15646.3892531951
11307,0,0
11308,0,0
11309,0,0
11310,2,89.2121735125399
11311,0,0
11312,14,474.69422830307
11313,0,0
11314,0,0
11315,5,248.447928836532
11316,6,60.9608454555708
11317,0,0
11318,5,72.1488895907501
11319,7,21.339612682969
11320,5,26.5944141978903
11321,0,0
11322,0,0
11323,4,155.059802312624
11324,0,0
11325,11,2667.12593890362
11326,6,4.53830088879439
11327,10,196.429080688219
11328,0,0
11329,9,2913.23241685492
11330,0,0
11331,0,0
11332,4,725.97674792427
11333,8,178.25096059664
11334,2,3.8299302361862
11335,4,6568.03044106963
11336,15,811.588485539011
11337,5,34.5888397851692
11338,0,0
11339,9,218.88735091526
11340,8,2502.92139724689
11341,0,0
11342,5,434.872276009662
11343,8,9129.22691927236
11344,0,0
11345,0,0
11346,0,0
11347,0,0
11348,0,0
11349,0,0
11350,0,0
11351,0,0
11352,7,383.772281472333
11353,14,1291.28992352957
11354,11,872.406094353963
11355,0,0
11356,0,0
11357,12,1488.50273094876
11358,7,791.965288908028
11359,0,0
11360,0,0
11361,0,0
11362,0,0
11363,0,0
11364,0,0
11365,18,760.682529944837
11366,15,3145.33924659885
11367,0,0
11368,9,130.86746864547
11369,4,280.266089377522
11370,0,0
11371,0,0
11372,0,0
11373,0,0
11374,11,1273.6695442105
11375,0,0
11376,0,0
11377,0,0
11378,4,39.3333709256982
11379,9,283.59262965374
11380,0,0
11381,0,0
11382,0,0
11383,0,0
11384,0,0
11385,0,0
11386,11,289.385869529252
11387,9,417.646599316346
11388,6,8.09491989996843
11389,6,27302.2844266951
11390,0,0
11391,0,0
11392,10,11721.6667868797
11393,10,662.519592919871
11394,5,3.67994176738889
11395,2,15.6004344987359
11396,0,0
11397,3,134.243589221757
11398,10,659.394281384503
11399,0,0
11400,0,0
11401,0,0
11402,12,347.911415108591
11403,2,0.276690347150566
11404,2,181.560996288427
11405,8,47.1410337159555
11406,8,3266.83563573687
11407,0,0
11408,0,0
11409,0,0
11410,2,192.350324821046
11411,15,7071.73183484125
11412,10,15.9484338851023
11413,0,0
11414,15,645.68747606925
11415,0,0
11416,0,0
11417,9,343.675570946759
11418,3,40.9468871504551
11419,0,0
11420,1,0.275170101338009
11421,4,18.2279813797524
11422,0,0
11423,8,5606.1111502194
11424,0,0
11425,6,225.15240820285
11426,10,894.61433356036
11427,0,0
11428,0,0
11429,5,905.149859681089
11430,6,1033.77345329805
11431,0,0
11432,8,234.460345590851
11433,0,0
11434,0,0
11435,3,893.666492818776
11436,8,795.545338540182
11437,5,268.761966065845
11438,5,126.170124761097
11439,0,0
11440,2,0.953326198749497
11441,2,168.923768951485
11442,0,0
11443,7,2190.76851812928
11444,0,0
11445,0,0
11446,0,0
11447,5,1858.41489412448
11448,0,0
11449,5,3.85997677362432
11450,0,0
11451,0,0
11452,9,51.829538101265
11453,6,214.070877971145
11454,1,31279.0112764359
11455,0,0
11456,0,0
11457,0,0
11458,5,95.8038950160424
11459,0,0
11460,5,11.6095421174303
11461,0,0
11462,0,0
11463,0,0
11464,4,112.432614911328
11465,5,4.46888344499346
11466,0,0
11467,0,0
11468,4,13571.6943982548
11469,0,0
11470,0,0
11471,0,0
11472,8,2647.998390717
11473,3,0.209674672686662
11474,0,0
11475,3,257.715039516886
11476,6,90.3603442674308
11477,0,0
11478,7,172.053384579327
11479,8,1052.01253394549
11480,0,0
11481,6,1051.09057356959
11482,8,83.3330271512762
11483,0,0
11484,6,126.458659656936
11485,13,769.70244477181
11486,0,0
11487,3,120.516587636571
11488,2,50.8899616773371
11489,0,0
11490,3,8453.78615376147
11491,0,0
11492,0,0
11493,5,129.259840129922
11494,12,375.606216763732
11495,5,2523.74826123405
11496,0,0
11497,5,2381.12040327213
11498,0,0
11499,0,0
11500,4,12468.2918281758
11501,0,0
11502,7,179.285639033793
11503,2,5.80923095484681
11504,1,0.0256349406376306
11505,0,0
11506,4,69.3048136434734
11507,2,20.360774937742
11508,0,0
11509,10,123.334691244071
11510,8,1198.00146813501
11511,0,0
11512,12,1375.69568010184
11513,0,0
11514,0,0
11515,6,5.87120901251325
11516,0,0
11517,0,0
11518,3,23752.2797418332
11519,11,578.266741513401
11520,8,133.209747068465
11521,0,0
11522,0,0
11523,3,7.78158775693001
11524,0,0
11525,0,0
11526,7,53.3230034533378
11527,0,0
11528,0,0
11529,5,329.381851582818
11530,0,0
11531,3,10.1381162510132
11532,1,170.420328135534
11533,5,923.686724860909
11534,8,323.698495799077
11535,0,0
11536,4,145.889479872301
11537,2,465.486318852218
11538,0,0
11539,7,92.0996658975076
11540,6,218.795103678585
11541,0,0
11542,0,0
11543,0,0
11544,5,175.538568453033
11545,0,0
11546,9,127.36429650865
11547,0,0
11548,0,0
11549,4,7.92039329730122
11550,4,82.3966206722246
11551,0,0
11552,3,27.777561041845
11553,8,11590.8348300035
11554,0,0
11555,0,0
11556,1,4848.22045628131
11557,7,1229.245105831
11558,0,0
11559,6,67.840330414666
11560,1,780.26125757222
11561,4,34.3261133769596
11562,0,0
11563,0,0
11564,4,5.41966615377586
11565,10,184.1286523279
11566,6,47.7683662775592
11567,2,29.7734006424052
11568,9,1145.92089938264
11569,8,495.649582547573
11570,0,0
11571,6,2700.0961610411
11572,4,245.171044159197
11573,0,0
11574,9,10.3603870737617
11575,0,0
11576,10,1142.96489881236
11577,0,0
11578,5,386.886692918094
11579,0,0
11580,0,0
11581,7,50.491575958039
11582,19,943.968622848937
11583,10,1181.56884036974
11584,3,63.3532243506615
11585,5,365.430530962102
11586,0,0
11587,4,9177.99784434542
11588,0,0
11589,0,0
11590,0,0
11591,0,0
11592,0,0
11593,11,702.456681787187
11594,9,3003.22411682158
11595,0,0
11596,0,0
11597,7,1939.5139466136
11598,10,1318.06574147576
11599,0,0
11600,8,966.181439734752
11601,9,731.122458586037
11602,4,246.157210933302
11603,9,574.028699980971
11604,3,0.0542260215417152
11605,7,4076.35433913067
11606,14,2902.64316112506
11607,7,109.199724622264
11608,3,9588.77737615744
11609,7,130.818993577551
11610,0,0
11611,3,2103.62848535803
11612,1,0.589645484275741
11613,0,0
11614,0,0
11615,4,0.980872915624351
11616,0,0
11617,0,0
11618,8,149.90720478456
11619,0,0
11620,8,171.685577124388
11621,10,16376.5426246881
11622,0,0
11623,0,0
11624,0,0
11625,0,0
11626,0,0
11627,0,0
11628,9,1021.309626371
11629,0,0
11630,9,9.56792837778236
11631,0,0
11632,10,758.000926303914
11633,0,0
11634,8,1085.44356820106
11635,0,0
11636,0,0
11637,4,44330.3120570455
11638,5,167.096632472097
11639,0,0
11640,7,248.381341284235
11641,4,3.52460907546813
11642,4,6.50919971207731
11643,4,8.27028080896786
11644,0,0
11645,6,347.395713329479
11646,7,3.55136403465971
11647,0,0
11648,1,0.16960097121156
11649,4,20361.5179262327
11650,5,1253.13890561804
11651,0,0
11652,6,85.6705283020107
11653,5,20344.2823128039
11654,2,20.5685031407029
11655,7,3141.76273418553
11656,10,482.602753135414
11657,0,0
11658,0,0
11659,9,333.722035894184
11660,0,0
11661,10,250.742848101316
11662,5,415.915784485158
11663,3,17055.0642215274
11664,8,678.829207455113
11665,9,934.40370277798
11666,8,475.972277761854
11667,10,3299.20463101781
11668,4,141.386011676549
11669,2,21581.9300497455
11670,7,43.9932607949103
11671,5,7685.80966000416
11672,0,0
11673,12,299.987711022889
11674,3,29.2119901207231
11675,1,30.4765497651707
11676,0,0
11677,0,0
11678,6,728.849052064003
11679,0,0
11680,9,62.7064802524718
11681,10,338.587886646469
11682,0,0
11683,4,1228.24953834273
11684,8,185.533796958338
11685,7,14508.6174329893
11686,4,18.136706427022
11687,0,0
11688,12,793.475944987744
11689,0,0
11690,8,12.1530564061902
11691,9,2759.65519633226
11692,0,0
11693,0,0
11694,0,0
11695,3,712.919951683915
11696,0,0
11697,7,1089.30725408366
11698,3,3912.00702221623
11699,0,0
11700,0,0
11701,6,151.070172397215
11702,0,0
11703,0,0
11704,14,700.869660352588
11705,6,192.276724724942
11706,0,0
11707,0,0
11708,7,186.437670494752
11709,6,9.55664701783135
11710,2,1.80682254718427
11711,2,91.6685676635707
11712,13,252.112410562835
11713,7,93.0464789427088
11714,8,991.828792905422
11715,0,0
11716,3,10.7399668735082
11717,0,0
11718,10,282.982387724056
11719,17,628.173447850108
11720,0,0
11721,0,0
11722,10,566.932435101482
11723,2,6599.49440500225
11724,5,303.44795167948
11725,16,169.058174078833
11726,11,494.406654382008
11727,0,0
11728,7,58.238275447074
11729,12,353.370319060611
11730,0,0
11731,0,0
11732,9,1221.54976550222
11733,0,0
11734,6,196.375550640062
11735,0,0
11736,5,398.303668816882
11737,0,0
11738,0,0
11739,0,0
11740,3,11.1439091337558
11741,0,0
11742,8,758.07721119721
11743,5,255.135354018115
11744,0,0
11745,0,0
11746,10,516.118810636992
11747,19,399.900000688376
11748,5,29.1232744229794
11749,0,0
11750,0,0
11751,0,0
11752,0,0
11753,0,0
11754,2,3539.93603880707
11755,2,0.658946205590195
11756,3,28.7702542882745
11757,9,1076.74985027995
11758,3,118.133903580335
11759,6,569.011795498344
11760,7,370.238602761113
11761,5,39.4908751864249
11762,9,53.4614720719604
11763,4,115.098193077925
11764,2,38.6998365908963
11765,3,19833.4302903449
11766,4,5.40333020061318
11767,0,0
11768,0,0
11769,0,0
11770,8,617.663481523684
11771,0,0
11772,0,0
11773,0,0
11774,6,21.351925013292
11775,9,220.037538597245
11776,0,0
11777,0,0
11778,8,74.2681729726295
11779,0,0
11780,0,0
11781,7,744.331797681057
11782,9,1158.78855415315
11783,8,787.218173740853
11784,0,0
11785,0,0
11786,15,758.166292859716
11787,6,1420.38502928346
11788,8,460.399410930313
11789,8,172.422859191375
11790,0,0
11791,6,468.034709962491
11792,3,113.956130425127
11793,4,6272.90162722253
11794,0,0
11795,0,0
11796,0,0
11797,6,629.450529009673
11798,0,0
11799,0,0
11800,0,0
11801,0,0
11802,1,24.2710771587668
11803,0,0
11804,10,5658.60442994327
11805,9,13114.9239314665
11806,6,131.793750857637
11807,4,438.752332546178
11808,3,145.375443941333
11809,3,21730.4183590968
11810,8,825.037657706265
11811,21,1542.55373806514
11812,0,0
11813,3,24.139420181339
11814,5,129.970649279298
11815,6,205.185112578906
11816,0,0
11817,5,202.225270305767
11818,0,0
11819,0,0
11820,6,660.974751328055
11821,0,0
11822,0,0
11823,6,165.537356230192
11824,10,485.458029050464
11825,0,0
11826,1,2.55698676280873
11827,0,0
11828,8,712.891588246194
11829,17,24681.3576583128
11830,4,70.4155105784341
11831,0,0
11832,3,51.4326535565768
11833,0,0
11834,7,45.9264895918581
11835,9,1091.57896678053
11836,3,55.0812133199243
11837,3,7793.22850656058
11838,0,0
11839,0,0
11840,7,347.269261417247
11841,4,764.284854320813
11842,6,811.868146378944
11843,0,0
11844,3,23217.8678605561
11845,5,29.4272083133906
11846,0,0
11847,6,41.1321068883048
11848,17,1098.69321288008
11849,11,343.074893612251
11850,6,709.240221007491
11851,0,0
11852,6,256.45768342102
11853,6,100.896421416468
11854,7,2596.78491154715
11855,0,0
11856,9,1938.67357618882
11857,6,230.225882589617
11858,10,594.907957702426
11859,0,0
11860,0,0
11861,0,0
11862,0,0
11863,3,1.96258253284836
11864,0,0
11865,9,2340.9705536909
11866,2,4.22910069925149
11867,0,0
11868,4,16.3530406268364
11869,0,0
11870,5,25642.1487784277
11871,0,0
11872,3,376.486502693065
11873,9,3391.72939844664
11874,0,0
11875,0,0
11876,0,0
11877,0,0
11878,0,0
11879,0,0
11880,4,3.47535731025614
11881,0,0
11882,6,32.3065228153962
11883,0,0
11884,7,53.7819395739944
11885,0,0
11886,2,7521.51904053413
11887,0,0
11888,4,232.316073509354
11889,3,16.2135598805966
11890,0,0
11891,12,32885.8265204224
11892,0,0
11893,3,2.6292274395086
11894,0,0
11895,5,317.574486893904
11896,6,7090.75553890669
11897,11,1031.9202677123
11898,0,0
11899,0,0
11900,0,0
11901,5,81.9403189748973
11902,11,384.724715941815
11903,0,0
11904,0,0
11905,5,108.559245450692
11906,4,215.186127743726
11907,0,0
11908,0,0
11909,13,183.876952476662
11910,0,0
11911,0,0
11912,0,0
11913,2,1622.13556204615
11914,0,0
11915,0,0
11916,0,0
11917,0,0
11918,8,38357.7648928905
11919,0,0
11920,0,0
11921,0,0
11922,5,42.5526152517172
11923,0,0
11924,8,1186.0271281423
11925,8,232.69484810446
11926,15,387.489381807715
11927,0,0
11928,16,499.833841774863
11929,0,0
11930,8,4207.78686920233
11931,0,0
11932,0,0
11933,0,0
11934,10,392.954148930872
11935,4,42.2452183030171
11936,0,0
11937,0,0
11938,0,0
11939,3,153.009346225381
11940,6,21.782945623061
11941,5,254.774336996235
11942,1,81.7009762835219
11943,1,14149.7015364292
11944,0,0
11945,0,0
11946,0,0
11947,0,0
11948,4,49.5340667948994
11949,0,0
11950,0,0
11951,2,15432.8979517929
11952,1,0.0316882932737224
11953,15,227.593796821516
11954,0,0
11955,5,547.225955152453
11956,9,212.848932549813
11957,8,34.9795614965264
11958,2,958.114993660079
11959,0,0
11960,6,99.6467708672247
11961,0,0
11962,5,21.2246605244894
11963,3,37779.2493243373
11964,10,1097.4548464282
11965,3,717.68820620755
11966,0,0
11967,8,1591.29635552582
11968,10,391.288087694599
11969,5,39.8790640462416
11970,7,1313.33635713736
11971,9,480.800133106239
11972,2,1.93170189275769
11973,0,0
11974,15,624.933941525857
11975,0,0
11976,12,255.202038333484
11977,0,0
11978,0,0
11979,9,16.4177257370352
11980,6,7.15675042655168
11981,0,0
11982,0,0
11983,6,275.494236106088
11984,15,1164.74962929297
11985,3,1762.01950419435
11986,2,33210.5141157059
11987,8,108.826546009831
11988,5,627.892136968785
11989,0,0
11990,0,0
11991,0,0
11992,0,0
11993,10,856.197636768111
11994,7,13.6701123931797
11995,4,15696.2235541741
11996,8,920.947302761778
11997,7,59.0092224133327
11998,8,432.92467421776
11999,6,5.55488718042933
12000,8,890.770913577634
12001,5,141.76444365776
12002,4,137.26234899467
12003,0,0
12004,0,0
12005,3,9.53178336329559
12006,0,0
12007,0,0
12008,5,472.574594341525
12009,0,0
12010,5,74.556944747953
12011,11,1606.9854787557
12012,6,6445.38073560392
12013,0,0
12014,0,0
12015,0,0
12016,6,170.617317393665
12017,10,516.238646688044
12018,0,0
12019,3,84.5410091908907
12020,0,0
12021,0,0
12022,5,3614.35623211219
12023,0,0
12024,7,2175.70214757064
12025,2,35.0441447261084
12026,0,0
12027,13,2230.00807337594
12028,0,0
12029,0,0
12030,15,3244.02668128723
12031,16,250.533955253139
12032,0,0
12033,6,18.047842395364
12034,0,0
