"sim_id","n_events","loss","param_mult","loss_total"
141,8,839.938678959013,0.216470387546677,181.821851349702
142,4,8753.78789679555,0.931657761006548,8155.53443225476
143,6,174.998995857103,1.83034040552249,320.307733043118
144,0,0,0.723860125147505,0
145,4,59.3637268314975,0.367310413313017,21.8049150382784
146,6,312.71948839912,1.49433992897086,467.309218082145
147,7,57.6551858995892,0.556123874022997,32.0634253399956
148,6,1189.59358197678,0.965029640933071,1147.99306727133
149,0,0,0.478100249308133,0
150,4,194.811582017901,0.941255046844944,183.367384758197
151,0,0,0.279810682470461,0
152,0,0,0.0829020270253781,0
153,0,0,0.504170687273744,0
154,3,1083.76407733581,0.365529556408616,396.14780244015
155,0,0,0.759780953014908,0
156,0,0,0.855438792275443,0
157,0,0,1.04155563078672,0
158,10,42.1476623601123,0.79526547449559,33.5185807056946
159,9,6867.72487860462,0.237501770939904,1631.09682099664
160,0,0,0.175483410082471,0
161,9,163.203815384728,0.907210005616685,148.060134271844
162,0,0,0.435651347091539,0
163,0,0,1.10080609321656,0
164,0,0,2.17138346029272,0
165,11,228.318238616176,0.305956694103967,69.8554934906458
166,2,1.76572763195019,0.423674928438135,0.748094528107734
167,7,33717.040187017,0.592062866713311,19962.6074702132
168,5,47.5424786819675,1.48316098591799,70.513149554932
169,8,866.743388043326,0.569623372731706,493.717291990145
170,1,1268.4256632545,0.0620296852389785,78.6800446407191
171,0,0,1.15179206541575,0
172,0,0,1.23586548439269,0
173,2,924.338606742997,0.696307432430836,643.623841957913
174,7,81.8129833572174,0.457867262162455,37.4594866991117
175,0,0,2.89713717647204,0
176,0,0,0.566159726978834,0
177,5,10226.7306543608,0.464846854949477,4753.86358109504
178,11,153.595528951449,1.29583355823234,199.034240809735
179,0,0,17.6828994286523,0
180,9,1457.74592961214,0.723860125147505,1055.20415104231
181,0,0,0.282847346490179,0
182,4,39.1759938604237,0.423674928438135,16.5978863953078
183,0,0,0.566159726978834,0
184,0,0,0.408619162975854,0
185,8,141.376161301291,0.833934035722741,117.898392748975
186,0,0,0.292545713725276,0
187,0,0,0.714291297621002,0
188,4,2295.05854992614,0.402148792802221,922.955025263214
189,4,32148.30401364,13.6030298282659,437314.338425706
190,6,490.745584168762,1.14544697918825,562.123046936082
191,3,167.362164587959,1.24371101578327,208.150167723378
192,0,0,0.302174218122037,0
193,2,404.885009400109,0.00822124891020435,3.32866044228872
194,5,26.3281101278275,0.467144536421466,12.2990328005173
195,3,3296.31924410909,0.305410140515952,1006.72932352879
196,0,0,0.905883094277632,0
197,8,1155.08209730972,0.307508797730026,355.197907023188
198,10,274.121247170253,0.233449505428555,63.9934695793541
199,7,264.194658576256,2.08851307332662,551.773998339574
200,3,13503.4414431096,1.65999015157721,22415.5798079615
201,8,31.9682368530057,1.55080107803698,49.5763761745828
202,0,0,0.180801467379014,0
203,7,1243.78539716021,0.416062822486942,517.492862910521
204,0,0,0.907210005616685,0
205,0,0,0.567373529209369,0
206,5,11.5698092462477,1.15465277546047,13.3591123577282
207,0,0,0.504170687273744,0
208,0,0,0.434130984307826,0
209,0,0,0.813569867359618,0
210,0,0,0.289077127884655,0
211,6,911.832421026975,0.416062822486942,379.379570727585
212,0,0,0.369510112784446,0
213,0,0,1.14361467961301,0
214,15,1048.91582275088,1.29583355823234,1359.22032288148
215,0,0,0.0758336902726633,0
216,9,3192.53546362132,0.291452140387737,930.47129413619
217,10,2293.54301859635,1.29717912791646,2975.13613270169
218,0,0,0.154622878608712,0
219,2,20.1461522454868,0.96047630915708,19.3499019524618
220,3,7256.74426677975,0.998862569464564,7248.49022426286
221,0,0,0.389587339002793,0
222,13,314.47009532319,0.953014910529882,299.694689758753
223,2,198.989365070317,0.924560701815002,183.977747023134
224,0,0,0.757180003607905,0
225,6,215.561604472381,0.957555415830035,206.412181807541
226,0,0,0.299692389538775,0
